[0.000000] (-) TimerEvent: {}
[1.612701] (ament_cmake_version) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ament_cmake_version'], 'cwd': '/root/ros2_ws/build/ament_cmake_version', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_version'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.612945] (ament_cmake_export_link_flags) CommandEnded: {'returncode': 0}
[1.613250] (ament_cmake_export_link_flags) JobProgress: {'identifier': 'ament_cmake_export_link_flags', 'progress': 'install'}
[1.613275] (ament_cmake_export_link_flags) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ament_cmake_export_link_flags'], 'cwd': '/root/ros2_ws/build/ament_cmake_export_link_flags', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ament_cmake_export_link_flags'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.613784] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/environment/ament_prefix_path.sh\n'}
[1.614024] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/environment/ament_prefix_path.dsv\n'}
[1.614070] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/environment/path.sh\n'}
[1.614175] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/environment/path.dsv\n'}
[1.614320] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/local_setup.bash\n'}
[1.614522] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/local_setup.sh\n'}
[1.614563] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/local_setup.zsh\n'}
[1.614688] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/local_setup.dsv\n'}
[1.614839] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/package.dsv\n'}
[1.614913] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_alloc.h\n'}
[1.614978] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_error.h\n'}
[1.615082] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_impl.h\n'}
[1.615166] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_listener.h\n'}
[1.615197] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_qos.h\n'}
[1.615228] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_qosdefs.h\n'}
[1.615490] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_public_status.h\n'}
[1.615549] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_rhc.h\n'}
[1.615584] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/ddsc/dds_statistics.h\n'}
[1.615701] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/ddsc\n'}
[1.616168] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/ddsc/dds.h\n'}
[1.616225] (cyclonedds) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/cyclonedds/include\n'}
[1.616266] (cyclonedds) StdoutLine: {'line': b'-- Up-to-date: /root/ros2_ws/install/cyclonedds/include/dds\n'}
[1.616562] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/include/dds/export.h\n'}
[1.616690] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/lib/libddsc.so.0.10.5\n'}
[1.616904] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/lib/libddsc.so.0\n'}
[1.616948] (cyclonedds) StdoutLine: {'line': b'-- Set runtime path of "/root/ros2_ws/install/cyclonedds/lib/libddsc.so.0.10.5" to "$ORIGIN/../lib"\n'}
[1.617004] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/lib/libddsc.so\n'}
[1.617155] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/CONTRIBUTING.md\n'}
[1.617191] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/CYCLONEDDS_QUALITY_DECLARATION.md\n'}
[1.617229] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/LICENSE\n'}
[1.617288] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/NOTICE.md\n'}
[1.617407] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/README.md\n'}
[1.617441] (cyclonedds) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/cyclonedds/share/doc/CycloneDDS/CHANGELOG.rst\n'}
[1.617496] (ament_cmake_libraries) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[1.617635] (ament_cmake_libraries) StdoutLine: {'line': b'-- Execute custom install script\n'}
[1.617816] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_index/resource_index/package_run_dependencies/ament_cmake_libraries\n'}
[1.617869] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_index/resource_index/parent_prefix_path/ament_cmake_libraries\n'}
[1.617920] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/environment/ament_prefix_path.sh\n'}
[1.618323] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/environment/ament_prefix_path.dsv\n'}
[1.618702] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/environment/path.sh\n'}
[1.618754] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/environment/path.dsv\n'}
[1.618792] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/local_setup.bash\n'}
[1.618822] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/local_setup.sh\n'}
[1.618876] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/local_setup.zsh\n'}
[1.619007] (ament_cmake_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/local_setup.dsv\n'}
[1.619053] (ament_cmake_libraries) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_libraries/share/ament_cmake_libraries/package.dsv\n'}
[1.619084] (test_interface_files) CommandEnded: {'returncode': 0}
[1.619459] (test_interface_files) JobProgress: {'identifier': 'test_interface_files', 'progress': 'install'}
[1.619480] (test_interface_files) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/test_interface_files'], 'cwd': '/root/ros2_ws/build/test_interface_files', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/test_interface_files'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.619756] (ros_environment) CommandEnded: {'returncode': 0}
[1.620089] (ros_environment) JobProgress: {'identifier': 'ros_environment', 'progress': 'install'}
[1.620104] (ros_environment) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/ros_environment'], 'cwd': '/root/ros2_ws/build/ros_environment', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/root/ros2_ws/install/ament_package:/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/ros_environment'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/root/ros2_ws/build/ament_package:/root/ros2_ws/install/ament_package/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/ament_cmake_core:/opt/ros/humble')]), 'shell': False}
[1.620263] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_index/resource_index/packages/ament_cmake_python\n'}
[1.620437] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_cmake_python-extras.cmake\n'}
[1.620571] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_cmake_pythonConfig.cmake\n'}
[1.620608] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_cmake_pythonConfig-version.cmake\n'}
[1.620637] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/package.xml\n'}
[1.620666] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_get_python_install_dir.cmake\n'}
[1.620708] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_python_install_module.cmake\n'}
[1.620781] (ament_cmake_python) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_python/share/ament_cmake_python/cmake/ament_python_install_package.cmake\n'}
[1.620857] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_index/resource_index/packages/ament_cmake_export_libraries\n'}
[1.620964] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/cmake/ament_cmake_export_libraries-extras.cmake\n'}
[1.620998] (ament_cmake_export_libraries) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ament_cmake_export_libraries/share/ament_cmake_export_libraries/cmake/ament_cmake_export_librariesConfig.cmake\n'}
